"Time","pod","type","Value"
1701356399000,plugin-github-inven-collector-wjddfvcobsrhxunn-845dffdcbb-28fbd,RAM,0.0011196952066421509
1701356399000,plugin-google-cloud-inven-collector-dovvcbiniocemtv-5b6f749jk6s,RAM,0.0011157542519569397
1701356399000,aws-node-8g49b,RAM,0.001076131709575653
1701356399000,plugin-openstack-inven-collector-orzzikikikuvfbx-fd67ccf7cmw7qg,RAM,0.0010657722668647766
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-cmz52,RAM,0.0010514097652435301
1701356399000,plugin-openstack-inven-collector-orzzikikikuvfbx-fd67ccf7cvbj9s,RAM,0.0010437174162864686
1701356399000,aws-node-jvdtt,RAM,0.0010431714692115783
1701356399000,plugin-aws-shd-inven-collector-nkllskiqixcbxirg-5b57964464gvgws,RAM,0.001025919415473938
1701356399000,plugin-aws-shd-inven-collector-nkllskiqixcbxirg-5b57964464kf7bk,RAM,0.0010248789477348326
1701356399000,plugin-jenkins-inven-collector-qrlligieixudhlw-5fd86c6dd6-4vv64,RAM,0.0009918069057464598
1701356399000,plugin-566dbba0ca3c-dovvcbiniocexcjn-7b5dc9c997-2hfqv,RAM,0.0009914431123733522
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-9zgbt,RAM,0.0009642290081977844
1701356399000,monitoring-5787fd6cf6-8mxl5,RAM,0.0009610799641609192
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-5w49h,RAM,0.000955841643333435
1701356399000,aws-node-8hr4v,RAM,0.0009553479170799255
1701356399000,notification-546d67b574-ftd8t,RAM,0.0009531976809501647
1701356399000,file-manager-549d5b9568-xnk65,RAM,0.0009500989885330201
1701356399000,docs-64cc74bdc-k92mz,CPU,0.0009496649265943825
1701356399000,plugin-api-direct-mon-webhook-qrllixcexsjhxrtl-867bbd5674-5kcgk,RAM,0.0009448978881835938
1701356399000,config-5c6df5f8fd-d2tgm,RAM,0.0009443469877243042
1701356399000,board-75b78d7b89-zxh9k,RAM,0.0009433220810890197
1701356399000,plugin-5cdf8d72a7cc-xbmmhrcdksgsnguxl-5f664f9fd4-c5s6x,RAM,0.0009432881083488464
1701356399000,plugin-7b87495685-sv77m,RAM,0.0009420897397994995
1701356399000,plugin-slack-noti-protocol-lrllincjfwsqxcbz-fcfb787f8-nprfh,RAM,0.0009413069882392882
1701356399000,plugin-prometheus-mon-webhook-gdnnfdcxwsjinlfbb-677fd48d54jf9bt,RAM,0.0009388684978485108
1701356399000,plugin-keycloak-identity-auth-aobbckcqinfdjiv-5dcfcc5b66-vnw8w,RAM,0.0009378203663825988
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-bfhdw,RAM,0.0009339557919502259
1701356399000,plugin-9881b9b440a4-orzzivckqsqsznhrj-65cdd678d-dm78z,RAM,0.000931923595905304
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-z7qk4,RAM,0.0009305969300270081
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-pswrj,RAM,0.0009298471231460571
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-h679k,RAM,0.000929698474884033
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-bfhr8,RAM,0.0009237792739868165
1701356399000,plugin-mzc-sms-noti-protocol-wjddfvcnixsrfnk-575856b5-wf6sn,RAM,0.0009222771134376526
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-blsnr,RAM,0.0009216664919853212
1701356399000,plugin-aws-sns-mon-webhook-nkllsqtqxsoukdhxb-5f95c98c6f-hbrb4,RAM,0.0009140822296142578
1701356399000,plugin-email-noti-protocol-wjddfntobsgumxiob-84c4b87d6-s5n7x,RAM,0.0009063154397010801
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-ksrn9,RAM,0.0009027385354042053
1701356399000,plugin-30d21ef75a5d-mrggikixahdsavcmm-76bd56bf85-4xxk6,RAM,0.0008961873807907105
1701356399000,prometheus-prometheus-node-exporter-n8ccb,CPU,0.0008851705690016893
1701356399000,aws-node-t75xm,RAM,0.0008346050834655761
1701356399000,console-api-6b6fbcf5c7-554vn,RAM,0.0008303777670860291
1701356399000,secret-66f54749d9-jffr7,RAM,0.0008197983427047729
1701356399000,prometheus-prometheus-node-exporter-mmnkm,CPU,0.0006838253924903106
1701356399000,prometheus-prometheus-node-exporter-47cf8,CPU,0.0006833446529474958
1701356399000,vizier-operator-55ffdd4987-6fwx7,RAM,0.000603586992263794
1701356399000,newrelic-bundle-nri-kube-events-6d7cc6755c-7s8mr,RAM,0.0005939123783111572
1701356399000,kube-proxy-5r9tq,RAM,0.0005918299474716186
1701356399000,service-portal-59bb76c698-84ds8,RAM,0.000581123604297638
1701356399000,identity-767548c75-cjhw5,RAM,0.0005677002363204956
1701356399000,castai-evictor-696ffc855-45k28,CPU,0.0005481174256499454
1701356399000,kube-proxy-hqv4t,RAM,0.0004952379469871521
1701356399000,kube-proxy-d6zjh,RAM,0.0004820732531547546
1701356399000,identity-5dd49b647c-jff5v,RAM,0.00044898494911193844
1701356399000,kube-proxy-xzf98,RAM,0.000432826144695282
1701356399000,identity-7467974484-bwtk2,CPU,0.00042821902107306097
1701356399000,castai-evictor-696ffc855-45k28,RAM,0.00042516024494171145
1701356399000,inventory-worker-6ddcfb4959-v2r2g,RAM,0.0003986430025100708
1701356399000,redis-replica-node-1,RAM,0.0003844143123626709
1701356399000,sp1-agent-opencost-7dd58cd576-7d4r8,CPU,0.000376772434302543
1701356399000,inventory-6ffd566b88-4fshp,CPU,0.0003710408586218452
1701356399000,dashboard-6fd6655747-zvhjs,CPU,0.00036688844237993027
1701356399000,cost-analysis-844b945885-v2lvh,CPU,0.00035312795782670197
1701356399000,service-portal-59bb76c698-84ds8,CPU,0.0003497840115131044
1701356399000,statistics-bcf65967d-vzgkn,CPU,0.00034945995309421557
1701356399000,repository-654989f888-xwh2m,CPU,0.0003454089780043919
1701356399000,inventory-scheduler-8d764fc78-4rxc5,RAM,0.00034423133659362793
1701356399000,console-api-v2-rest-579c5bd554-wf74t,RAM,0.0003429566578865051
1701356399000,service-portal-api-rest-58dcd7c8bd-b9dkc,CPU,0.00033582173111077526
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-4vdmj,CPU,0.00032427749984665044
1701356399000,sp1-agent-opencost-7dd58cd576-7d4r8,RAM,0.00031033971977233887
1701356399000,monitoring-rest-b57fb5846-7jwjk,CPU,0.00030295540786731456
1701356399000,prometheus-prometheus-node-exporter-mmnkm,RAM,0.0002805462808609009
1701356399000,console-api-v2-rest-5c75dff5f7-gv5s6,CPU,0.00027989126901508315
1701356399000,prometheus-prometheus-node-exporter-n8ccb,RAM,0.00027208769941329953
1701356399000,prometheus-prometheus-node-exporter-zvlkb,RAM,0.00026768161725997927
1701356399000,loki-gateway-655ddfb6b-pbxzw,CPU,0.0002537547113707106
1701356399000,plugin-jenkins-inven-collector-qrlligieixudhlw-5fd86c6dd6-4vv64,CPU,0.00024933328999196666
1701356399000,inventory-worker-57d8945bfd-cwjvf,RAM,0.0002471640915870667
1701356399000,prometheus-prometheus-node-exporter-47cf8,RAM,0.00024631549739837644
1701356399000,plugin-aws-shd-inven-collector-nkllskiqixcbxirg-5b57964464kf7bk,CPU,0.0002460064780743235
1701356399000,loki-gateway-655ddfb6b-pbxzw,RAM,0.0002330691661834717
1701356399000,plugin-prowler-inven-collector-orzzivckeunczahxj-7b89f47769vfpk,CPU,0.0002283826344733653
1701356399000,plugin-google-cloud-inven-collector-bokkcdtoksbunfvk-794f6vtmgv,CPU,0.00022724884525633093
1701356399000,plugin-prowler-inven-collector-jbkkhxcqzudckwcdd-7d44787fc8jrlp,CPU,0.00022458338607626952
1701356399000,plugin-prowler-inven-collector-jbkkhxcqbhxfggcjm-565dd8c5bkmn2m,CPU,0.00022420993803142468
1701356399000,plugin-mzc-sms-noti-protocol-wjddfvcnixsrfnk-575856b5-wf6sn,CPU,0.00022124511191990681
1701356399000,plugin-google-cloud-inven-collector-dovvcbiniocemtv-5b6f749jk6s,CPU,0.00021956473210051836
1701356399000,console-api-v2-rest-64cdb8dff5-9ng4p,CPU,0.00021811835093276023
1701356399000,plugin-api-direct-mon-webhook-qrllixcexsjhxrtl-867bbd5674-5kcgk,CPU,0.00021466341385364325
1701356399000,plugin-openstack-inven-collector-exlluwiqiwumfqj-5cd5c8687l6hvl,CPU,0.00021450896047988156
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tzts6,CPU,0.00021423958309476187
1701356399000,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-zlnkm,CPU,0.00021346549853401903
1701356399000,plugin-prometheus-mon-webhook-gdnnfdcxwsjinlfbb-677fd48d54jf9bt,CPU,0.00021304561958026812
1701356399000,plugin-github-inven-collector-orzzivckqsohvoibd-55d575cdd8d2szf,CPU,0.00021292426658366445
1701356399000,plugin-1030a94531fb-vmaauetqosmukhn-7d86b7cc5b-hlmws,CPU,0.00021233406290768942
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-9h8c8,CPU,0.00021111042258844934
1701356399000,plugin-51f0e2822122-nkllsqtqxsoukirg-84d5c5bbb6-btk4l,CPU,0.00021097272240354584
1701356399000,plugin-keycloak-identity-auth-aobbckcqinfdjiv-5dcfcc5b66-vnw8w,CPU,0.0002109591751307264
1701356399000,plugin-bfc46d09140b-jbkkhktqwsjukfk-5bb454b9c6-j8zlb,CPU,0.00021065380657325322
1701356399000,plugin-github-inven-collector-samuel-wjddfvcobsjsjjikd-7c5cltkh,CPU,0.0002080449948986715
1701356399000,plugin-github-inven-collector-samuel-v3-znooijcgxsdhqmcv-5k8flb,CPU,0.00020747476690869798
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-fdlz5,CPU,0.00020727899643758192
1701356399000,plugin-spaceone-inven-collector-wjddfvcgfocdsna-684c47c65cjzpjp,CPU,0.0002070140783765399
1701356399000,plugin-spaceone-member-inven-collector-lrllincdribtvviba-6pwdvs,CPU,0.00020693726411532821
1701356399000,plugin-spaceone-dynamic-ui-collector-bokkcwcoksnsnvcl-54cfglh6s,CPU,0.00020662946699278995
1701356399000,plugin-github-inven-collector-exlludcqwsmhmvfol-5645c6dcf8xxzm9,CPU,0.00020649705007108783
1701356399000,plugin-github-inven-collector-samuel-v3-bokkcwcokszijbsvl-fp27c,CPU,0.000206376563778243
1701356399000,plugin-spaceone-dynamic-ui-collector-bokkcwcoksnsbxixe-7cb6svmv,CPU,0.00020634704055130294
1701356399000,plugin-http-file-cost-datasource-kgootqtbbcetlcbk-7db45c5dmkh9f,CPU,0.00020624968350503695
1701356399000,plugin-github-inven-collector-orzzivckqsohvoibd-55d575cdd8q642q,CPU,0.00020585318785195178
1701356399000,plugin-github-inven-collector-wjddfvcobsrhxunn-845dffdcbb-rnkhg,CPU,0.000205833615676194
1701356399000,plugin-spaceone-dynamic-ui-collector-kgootocbwsvivnfbm-595927sd,CPU,0.0002056003659234576
1701356399000,plugin-github-inven-collector-samuel-wjddfvcobsjsjjikd-7c5xhhwc,CPU,0.0002052669914520594
1701356399000,plugin-spaceone-dynamic-ui-collector-rrzzircjrsbfokio-6bb5m4kmb,CPU,0.0002045896088629205
1701356399000,plugin-github-inven-collector-rrzzircjrsrhomubz-68bf995d94d4vlk,CPU,0.00020388088538575024
1701356399000,plugin-github-inven-collector-samuel-v3-aobbckcbrsriokumz-dmbwd,CPU,0.0002036652156256979
1701356399000,plugin-github-inven-collector-vmaauacqosxsnksmo-75cb8547b8j954k,CPU,0.0002034998338863401
1701356399000,plugin-spaceone-member-inven-collector-nkllsgcqzixcofxg-5fbkvgw,CPU,0.00020263329655813728
1701356399000,spin-echo-7668f7c49c-f2p2b,CPU,0.00020219915472637952
1701356399000,plugin-spaceone-dynamic-ui-collector-rrzzircjrsbfokio-6bb56zx6j,CPU,0.00020050055831345682
1701356399000,supervisor-scheduler-7766744c56-jxjhs,CPU,0.0002002063657248432
1701356399000,redis-65ffbcbfdf-zx4nz,CPU,0.0001990276469483252
1701356399000,board-75b78d7b89-zxh9k,CPU,0.0001960431520308745
1701356399000,plugin-566dbba0ca3c-dovvcbiniocexcjn-7b5dc9c997-2hfqv,CPU,0.0001958803013168263
1701356399000,service-portal-api-worker-978d5d8f-r9nkb,CPU,0.00019557314835796398
1701356399000,notification-546d67b574-ftd8t,CPU,0.0001942635359318666
1701356399000,config-5c6df5f8fd-d2tgm,CPU,0.000193621055221564
1701356399000,plugin-7b87495685-sv77m,CPU,0.00019183597109861857
1701356399000,plugin-jenkins-inven-collector-qrlligieixudhlw-5fd86c6dd6-pctzk,CPU,0.00019147784785765475
1701356399000,file-manager-549d5b9568-xnk65,CPU,0.00018960933712966534
1701356399000,plugin-aws-shd-inven-collector-nkllskiqixcbxirg-5b57964464gvgws,CPU,0.0001895843427073855
1701356399000,monitoring-5787fd6cf6-8mxl5,CPU,0.0001894928438399979
1701356399000,notification-worker-7dbc948bcd-md5sh,CPU,0.0001816943627950805
1701356399000,secret-66f54749d9-jffr7,CPU,0.0001815966447426586
1701356399000,identity-6d985b5fbb-kgjn2,RAM,0.0001806672191619873
1701356399000,castai-agent-cpvpa-f7b6678d5-zh94t,CPU,0.00017521709836397585
1701356399000,plugin-aws-hyperbilling-cost-datasource-lrllinclhxuosbb-56lh9q9,CPU,0.00016631103942393923
1701356399000,spin-igor-88dbc4bcd-sg2t8,CPU,0.00016611624013783817
1701356399000,identity-5b75c8d68c-mqjbm,RAM,0.00016356243515014648
1701356399000,plugin-prowler-inven-collector-jbkkhxcqzudckwcdd-7d44787fc9tjqw,CPU,0.00016261086629803457
1701356399000,plugin-google-cloud-inven-collector-bokkcdtoksbunfvk-794f65cn5j,CPU,0.00016033890008291195
1701356399000,plugin-google-billing-cost-datasource-gdnnfefxwslfghje-789wrpmt,CPU,0.00015960565765897513
1701356399000,plugin-prowler-inven-collector-jbkkhxcqbhxfggcjm-565dd8c5b6sf8v,CPU,0.00015935240410594676
1701356399000,plugin-prowler-inven-collector-orzzivckeunczahxj-7b89f4776bplrj,CPU,0.00015880954907265913
1701356399000,plugin-google-cloud-inven-collector-dovvcbiniocemtv-5b6f74hzhd5,CPU,0.00015841842116155042
1701356399000,plugin-51f0e2822122-nkllsqtqxsoukirg-84d5c5bbb6-7tz5j,CPU,0.00015696169635306956
1701356399000,plugin-aws-cost-explorer-cost-datasource-kgootqtbwsofdha-cztltz,CPU,0.00015657517885287565
1701356399000,plugin-openstack-inven-collector-exlluwiqiwumfqj-5cd5c8687pp576,CPU,0.0001552657940970552
1701356399000,plugin-aws-sns-mon-webhook-nkllsqtqxsoukdhxb-5f95c98c6f-hbrb4,CPU,0.00015391963814716662
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-cmz52,CPU,0.00015323205524659918
1701356399000,plugin-slack-noti-protocol-lrllincjfwsqxcbz-fcfb787f8-nprfh,CPU,0.00015307757053153212
1701356399000,plugin-email-noti-protocol-wjddfntobsgumxiob-84c4b87d6-s5n7x,CPU,0.00015306375323898932
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-hcsq5,CPU,0.000152975938576226
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-ltv8g,CPU,0.0001525075688320892
1701356399000,plugin-spaceone-dynamic-ui-collector-bokkcwcoksnsbxixe-7cbmclnz,CPU,0.0001514364818641547
1701356399000,plugin-github-inven-collector-vmaauacqosxsnksmo-75cb8547b8b5pbx,CPU,0.00015134757607641183
1701356399000,plugin-spaceone-inven-collector-wjddfvcgfocdsna-684c47c65ctq86d,CPU,0.0001511808617113947
1701356399000,plugin-github-inven-collector-samuel-v3-znooijcgxsdhqmcv-5w5b78,CPU,0.0001509122011987272
1701356399000,plugin-bfc46d09140b-jbkkhktqwsjukfk-5bb454b9c6-clqw4,CPU,0.00015071072164859833
1701356399000,plugin-spaceone-member-inven-collector-lrllincdribtvviba-6tm95d,CPU,0.00015041653402123175
1701356399000,plugin-aws-phd-inven-collector-bokkcdtoksbuohxa-6775446dfd6cxxq,CPU,0.00015038640586707947
1701356399000,plugin-github-inven-collector-exlludcqwsmhmvfol-5645c6dcf872khx,CPU,0.0001503424772867901
1701356399000,plugin-github-inven-collector-rrzzircjrsrhomubz-68bf995d94x46kc,CPU,0.00015034021380309787
1701356399000,plugin-keycloak-identity-auth-rrzzircjrsgszxtbr-64959cc8bd7cs7s,CPU,0.0001502736765985255
1701356399000,plugin-5cdf8d72a7cc-xbmmhrcdksgsnguxl-5f664f9fd4-c5s6x,CPU,0.00015017520646832164
1701356399000,plugin-github-inven-collector-samuel-v3-aobbckcbrsriokumz-b9zlb,CPU,0.0001500065443243879
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-tvftx,CPU,0.00014999593717812307
1701356399000,plugin-spaceone-dynamic-ui-collector-kgootocbwsvivnfbm-595bhmgg,CPU,0.000149946764445575
1701356399000,plugin-spaceone-member-inven-collector-nkllsgcqzixcofxg-5fd96s5,CPU,0.00014976211148051184
1701356399000,plugin-spaceone-dynamic-ui-collector-bokkcwcoksnsnvcl-54cf9sp86,CPU,0.00014971867473294185
1701356399000,plugin-github-inven-collector-samuel-v3-bokkcwcokszijbsvl-vxvqc,CPU,0.00014943803663562138
1701356399000,plugin-github-inven-collector-wjddfvcobsrhxunn-845dffdcbb-28fbd,CPU,0.0001492138048444345
1701356399000,plugin-9881b9b440a4-orzzivckqsqsznhrj-65cdd678d-dm78z,CPU,0.0001486350489674041
1701356399000,plugin-azure-cost-mgmt-cost-datasource-aobbckcbidsdjimr-5fm8kl8,CPU,0.00014852901053807204
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-7k7lj,CPU,0.00014837889897242407
1701356399000,identity-6778ffbd44-pqxxm,RAM,0.00014780263519287109
1701356399000,plugin-aws-phd-inven-collector-bokkcdtoksbuohxa-6775446dfdmkfhg,CPU,0.00014767394824226338
1701356399000,plugin-30d21ef75a5d-kgootqtbwsbtdhgb-65966775dc-7cv46,CPU,0.00014735790761580213
1701356399000,inventory-5f44b5697b-l55rq,RAM,0.00012758102750778198
1701356399000,statistics-worker-789c9dd9c6-tcj7l,RAM,0.0001258197021484375
1701356399000,identity-64fd8cddbf-bthf2,CPU,0.00012461428890475726
1701356399000,console-api-786fb8d6c7-7zggk,CPU,0.000123492967600616
1701356399000,identity-559ddb6b4d-kqxcv,RAM,0.00010624308586120605
1701356399000,identity-64fd8cddbf-bthf2,RAM,0.00010458110857009887
1701356399000,console-api-v2-rest-67597dc7c9-cskln,RAM,0.00010425626468658447
1701356399000,vizier-pem-jnl6z,RAM,0.000098
1701356399000,console-84d77df4b5-hsr2t,RAM,0.00009745580530166625
1701356399000,vizier-operator-55ffdd4987-6fwx7,CPU,0.00009458361198519867
1701356399000,newrelic-bundle-newrelic-logging-v24p2,CPU,0.00009141666666666666
1701356399000,console-api-v2-rest-67597dc7c9-cskln,CPU,0.00008977511645658854
1701356399000,maintenance-75d89b64b7-gzrlz,RAM,0.00008847707176208495
1701356399000,plugin-8bfb8dccb-42kwh,CPU,0.00008184848390979038
1701356399000,newrelic-bundle-nri-kube-events-6d7cc6755c-7s8mr,CPU,0.00008142622675544697
1701356399000,console-api-v2-rest-579c5bd554-wf74t,CPU,0.00008064649818168632
1701356399000,cost-analysis-worker-7454bb645f-8b8bg,RAM,0.00008031791305541991
1701356399000,identity-7998556f8d-bbdth,RAM,0.00007627560091018676
1701356399000,vizier-pem-4xtbw,RAM,0.0000735
1701356399000,newrelic-bundle-nrk8s-kubelet-ggsgp,CPU,0.00007313333333333334
1701356399000,redis-85dd988dcd-phk97,CPU,0.00007247471856021629
1701356399000,cost-analysis-worker-7454bb645f-9t497,RAM,0.00006957448959350585
1701356399000,identity-767548c75-cjhw5,CPU,0.00006922797598009816
1701356399000,newrelic-bundle-newrelic-logging-nfrnz,CPU,0.0000685625
1701356399000,redis-65ffbcbfdf-zx4nz,RAM,0.00006772624635696412
1701356399000,console-api-v2-rest-77599fb589-s4fwl,RAM,0.00006670783519744873
1701356399000,console-676f97dbd5-clwlg,RAM,0.000060738726615905763
1701356399000,identity-6d985b5fbb-kgjn2,CPU,0.00005494623881813874
1701356399000,newrelic-bundle-nrk8s-kubelet-8t82s,CPU,0.00005485000000000001
1701356399000,castai-evictor-6b5c9974d6-p7t85,RAM,0.000053658167362213125
1701356399000,identity-5dd49b647c-jff5v,CPU,0.00005256141419518916
1701356399000,console-api-v2-rest-74c8b49cb7-lmnd9,RAM,0.00005254822611832059
1701356399000,castai-evictor-6b5c9974d6-p7t85,CPU,0.00004999277675986318
1701356399000,console-api-85b6b87d89-7nv69,RAM,0.00004808103036880493
1701356399000,cost-analysis-worker-7454bb645f-dqzl5,RAM,0.000046550200939178463
1701356399000,cost-analysis-worker-7454bb645f-htklw,RAM,0.00004572943449020386
1701356399000,redis-85dd988dcd-phk97,RAM,0.00004263002777099609
1701356399000,secret-5856679496-7ljhz,RAM,0.000042277930259704583
1701356399000,marketplace-assets-56599bc9df-l4xw6,RAM,0.00003978511619567871
1701356399000,sp1-agent-opencost-7dd58cd576-kds2t,CPU,0.00003846949871303395
1701356399000,statistics-5bc8dc4cb8-mdpcg,RAM,0.000038132251262664795
1701356399000,identity-6778ffbd44-pqxxm,CPU,0.0000366716106577873
1701356399000,kube-proxy-gqn69,CPU,0.00003656666666666667
1701356399000,inventory-694f444bff-kpfjd,RAM,0.0000358713583946228
1701356399000,inventory-scheduler-bf8d5dd7c-t7gnc,RAM,0.000034145594596862794
1701356399000,console-api-6b6fbcf5c7-554vn,CPU,0.00003336705207084345
1701356399000,sp1-agent-opencost-7dd58cd576-kds2t,RAM,0.00003129354333877564
1701356399000,inventory-worker-67ffbb67f7-n6hxw,RAM,0.00003114870357513428
1701356399000,inventory-worker-5995d6cbcb-fbjhp,RAM,0.00002974497985839844
1701356399000,inventory-5f44b5697b-l55rq,CPU,0.000029296282127073872
1701356399000,statistics-scheduler-5d6dcbdd55-hgz5t,RAM,0.000028358873367309566
1701356399000,console-api-v2-rest-5df4dddb48-997dr,RAM,0.000027853534698486323
1701356399000,kube-proxy-8jtcn,CPU,0.000027425000000000006
1701356399000,docs-7d647c97d7-vx8nk,RAM,0.00002736282253265381
1701356399000,repository-c5889446f-j8gfb,RAM,0.00002694391107559204
1701356399000,inventory-scheduler-8d764fc78-4rxc5,CPU,0.000026687124553899252
1701356399000,monitoring-7594496778-2k4z4,RAM,0.000026155528545379636
1701356399000,identity-858bcfcc77-vgnzx,RAM,0.00002516235160827637
1701356399000,inventory-scheduler-776f55c4d4-6glkf,RAM,0.000024660984992980955
1701356399000,inventory-scheduler-78bb5f9777-fbj5w,RAM,0.000023673065185546876
1701356399000,board-6fd584c4c6-bvsc9,CPU,0.000022362792860185695
1701356399000,monitoring-worker-c94ff5984-m688b,RAM,0.000020827719688415524
1701356399000,plugin-worker-58bddc9b4c-ltclr,RAM,0.00001973865270614624
1701356399000,console-api-v2-rest-74c8b49cb7-lmnd9,CPU,0.000019666894113454707
1701356399000,secret-66b7c8b795-z25cq,RAM,0.000019630706310272215
1701356399000,dashboard-7878b9cb5-jgqgh,RAM,0.00001946395015716553
1701356399000,plugin-scheduler-574755844-qkk8t,RAM,0.000019192565441131592
1701356399000,identity-5b75c8d68c-mqjbm,CPU,0.000019091640506382034
1701356399000,cost-analysis-7d86b77ccc-q8txt,RAM,0.000018834800243377683
1701356399000,notification-worker-78c6ff94db-wfznc,RAM,0.000018523274421691895
1701356399000,file-manager-66d7bcf78b-rdtm9,RAM,0.000018317358493804935
1701356399000,notification-68556c775d-w8gpv,RAM,0.000018111442565917968
1701356399000,config-677cc8ddd4-d889s,RAM,0.000018000411987304688
1701356399000,docs-7d647c97d7-vx8nk,CPU,0.000017839172167962595
1701356399000,plugin-8bfb8dccb-42kwh,RAM,0.000017587108135223387
1701356399000,console-6f66d8dc56-qdtkt,RAM,0.000016621431827545167
1701356399000,identity-5464bf87bd-mlvd7,RAM,0.000016568276405334474
1701356399000,monitoring-worker-c94ff5984-m688b,CPU,0.000016115957971541646
1701356399000,cost-analysis-worker-7454bb645f-8b8bg,CPU,0.000015297912553129144
1701356399000,cost-analysis-scheduler-f688c5d77-jgpwk,RAM,0.000015182824134826661
1701356399000,statistics-worker-6d5b574877-njc72,CPU,0.000015126061885330694
1701356399000,identity-5464bf87bd-mlvd7,CPU,0.000014886044297607065
1701356399000,board-6fd584c4c6-bvsc9,RAM,0.000014798048973083499
1701356399000,notification-68556c775d-w8gpv,CPU,0.000014657806758866999
1701356399000,cost-analysis-worker-7454bb645f-dqzl5,CPU,0.000014447821238537144
1701356399000,monitoring-scheduler-59f494774b-rkk44,RAM,0.000014260560035705567
1701356399000,config-677cc8ddd4-d889s,CPU,0.000014106052439479625
1701356399000,newrelic-bundle-nrk8s-kubelet-ggsgp,RAM,0.000013690441846847534
1701356399000,identity-769fcf4f9c-lk2rf,RAM,0.000013378039836883544
1701356399000,service-portal-api-scheduler-59974b87d9-6pnd8,CPU,0.000013180897072849834
1701356399000,statistics-worker-789c9dd9c6-tcj7l,CPU,0.00001306728692837034
1701356399000,console-api-v2-rest-77599fb589-s4fwl,CPU,0.000012973280799592436
1701356399000,monitoring-rest-7b9bbd8fb6-5jgcg,RAM,0.000012685967922210696
1701356399000,identity-644d6dc784-4c4d4,RAM,0.000012658981323242186
1701356399000,notification-scheduler-84f9b687cd-2jgbf,CPU,0.000012627065137026857
1701356399000,secret-5856679496-7ljhz,CPU,0.00001232999922250469
1701356399000,identity-559ddb6b4d-kqxcv,CPU,0.000011998821760175948
1701356399000,notification-scheduler-d6c6bc5c9-m9b5n,RAM,0.000011599190711975097
1701356399000,ebs-csi-node-n2jbs,CPU,0.000010970000000000002
1701356399000,inventory-694f444bff-kpfjd,CPU,0.000010661675947050272
1701356399000,inventory-75b69895f8-gccqt,RAM,0.000010648211002349853
1701356399000,newrelic-bundle-nrk8s-kubelet-8t82s,RAM,0.00001026783138513565
1701356399000,inventory-756f9b4fb5-49qqw,RAM,0.000009880062580108642
1701356399000,castai-evictor-6cc5cb797b-hwgfb,CPU,0.00000950970816769065
1701356399000,aws-node-qzd25,CPU,0.000009141666666666668
1701356399000,castai-evictor-6cc5cb797b-hwgfb,RAM,0.000008951186180114746
1701356399000,inventory-worker-6ddcfb4959-v2r2g,CPU,0.000008915313026912612
1701356399000,docs-6d9d764dd5-pn47p,RAM,0.000008855903625488279
1701356399000,identity-7998556f8d-bbdth,CPU,0.000008808611169039078
1701356399000,inventory-worker-57d8945bfd-cwjvf,CPU,0.000008318344384581557
1701356399000,ebs-csi-node-f8k7w,CPU,0.000008227500000000002
1701356399000,console-967dc8db4-9fl9n,RAM,0.000007841838359832761
1701356399000,inventory-worker-75cdbd4b5d-mpq7d,CPU,0.000007665947173265615
1701356399000,cost-analysis-7d86b77ccc-q8txt,CPU,0.000007255620546551464
1701356399000,console-api-v2-rest-5df4dddb48-997dr,CPU,0.000007243245925935092
1701356399000,console-84d77df4b5-hsr2t,CPU,0.000007140304187442759
1701356399000,docs-66ccd8b579-hlzrw,RAM,0.000006886115550994873
1701356399000,aws-node-dq792,CPU,0.0000068562500000000015
1701356399000,console-api-85b6b87d89-7nv69,CPU,0.000006115881261221099
1701356399000,ebs-csi-node-n2jbs,RAM,0.0000057421875
1701356399000,dashboard-7878b9cb5-jgqgh,CPU,0.000005444350250748759
